lived-in,Former New York Mayor Rudy Giuliani is looking to the Florida primary on Jan. 29 for his first victory .,Rudy Giuliani,York
lived-in,"Pavarotti , hailed as the greatest tenor of his generation , had been staying at his villa in Modena in north-central Italy , with his wife Nicoletta Mantovani and their four-year-old daughter Alice before being admitted to hospital .",Pavarotti,Modena
lived-in,"Charged with the plot are Daniel Coward, 20, of Bells, Tennessee, and Paul Schlesselman, 18, of Helena-West Helena, Arkansas.",Daniel Coward,Tennessee
lived-in,"""I think of it as a good thing,"" said Lou Merloni, who grew up in Framingham and made it to the bigs, last playing for Boston in 2003.",Lou Merloni,Framingham
lived-in,"`` It is natural tonight to feel some disappointment but tomorrow we must move beyond it , '' said McCain , a 72-year-old Arizona senator , to his supporters gathered in a Phoenix hotel .",McCain,Arizona
lived-in,"WASHINGTON - Former Massachusetts Gov. Mitt Romney , saying his continued candidacy would lead to a Democratic presidency that would invite attacks on America , ended his bid for the GOP nomination on Thursday and cleared the way for Arizona Sen. John McCain to become the party standard-bearer .",Gov. Mitt Romney,Massachusetts
lived-in,"The fleet of yellow taxicabs in New York City will go entirely hybrid within five years , Mayor Michael Bloomberg announced Tuesday .",Mayor Michael Bloomberg,New York City
lived-in,"Zhang Yingying of China was second and another Chinese runner, Bia Xue, was third.",Zhang Yingying,China
lived-in,"Other African leaders expected were Abdoulaye Wade of Senegal, Faure Gnassingbe of Togo, Mali's Amadou Toumani Toure and Yayi Boni of Benin.",Abdoulaye Wade,Senegal
lived-in,"Neither Giuliani nor McCain is contesting the straw poll , and Mitt Romney , the former governor of Massachusetts , is expected to win it easily .",Mitt Romney,Massachusetts
lived-in,"From the tiny town of Bagdad , Fla. , the 28-year-old Watson has turned storytelling into show time .",Watson,Bagdad
lived-in,"Morris was among several thousand spectators who gathered that day in 1960 to watch Hawkins do blacktop battle with Roger Brown , his friend and Brooklyn high school rival .",Roger Brown,Brooklyn
lived-in,"PARIS -- President Nicolas Sarkozy vows to punish rioters who shot police , marching into the fray of France 's suburban violence just as it appears to ebb .",Nicolas Sarkozy,PARIS
lived-in,"In Arkansas, Rep. John Boozman, the state's highest ranking Republican in Congress, said he recommended Rove's protege, Griffin, for a U.S. attorney vacancy in 2004, in part because of his ties to Rove.",John Boozman,Arkansas
lived-in,"Negroponte said he was aware of authorities ' detention of Beijing AIDS activist Hu Jia and his wife 's house arrest , but said he did not raise the case during meetings Wednesday with Premier Wen Jiabao and Foreign Minister Yang Jiechi .",Hu Jia,Beijing
lived-in,"Winfield is the co-founder of the Reduced Shakespeare Company , a three-man comedy troupe that I highly recommend , and his novel involves two parallel Shakespeares - one Willie Shakespeare Greenberg , who is stuck in Reagan 's war on drugs , and William Shakespeare of Stratford-on-Avon , who is stuck in one of Queen Elizabeth 's purges of Catholics .",William Shakespeare,Stratford-on-Avon
lived-in,"Georgia quarterback Matthew Stafford, who grew up in Dallas, played in baseball tournaments in West Texas and Arizona during high school.",Matthew Stafford,Dallas
lived-in,"Her death was confirmed Monday by her son John V. Tunney , the former U.S. Senator from California .",John V. Tunney,California
lived-in,"Around Bangkok's main business district, some voters said they disliked Chuwit because of his controversial past, but others said he fit well in the dirty business of Thai politics.",Chuwit,Bangkok
lived-in,"Over coffee last week around the corner from the Manhattan apartment she shares with husband Jeff Richmond (music director of ""30 Rock"") and Alice, their 3-year-old daughter, Fey is enjoying a rare morning off from the studio.",Jeff Richmond,Manhattan
lived-in,"Thailand 's Deputy Prime Minister Sanan Kachornprasart , in his capacity as president of the Bangkok Olympic Torch Relay 2008 Organizing Committee , said in a speech ahead of the relay , `` We are very happy that Bangkok is one of the cities in the global tour of the Beijing Olympic Torch .",Sanan Kachornprasart,Bangkok
lived-in,Connecticut state Rep. Beth Bye and Tracey Wilson hope to become the first gay couple to marry legally in their town of West Hartford on Wednesday .,Beth Bye,West Hartford
lived-in,"To interview Mother Teresa , Morgan spent several weeks as a volunteer in Calcutta 's hospitals .",Mother Teresa,Calcutta
lived-in,"Hong Kong 's richest woman Nina Wang , best known for a sensational legal battle over her missing husband 's estate , has died from an illness , her spokesman said Wednesday .",Nina Wang,Hong Kong
lived-in,"5 , Antonietta Di Martino , Italy , 1.94 .",Antonietta Di Martino,Italy
lived-in,"The awards show , held in Mexico City for the second year in a row , was embraced by Mayor Marcelo Ebrard , who inaugurated an exhibit of giant photos from previous shows along the capital 's main Reforma boulevard .",Marcelo Ebrard,Mexico City
lived-in,"Mumbai police commissioner Hasan Gafoor said the five -- and five others arrested since the New Delhi blasts -- were also involved `` in some form '' with other attacks since 2005 , including in Jaipur in May which killed 63 people .",Hasan Gafoor,Mumbai
lived-in,"In addition , Noppadon , who is here for a two-day introductory visit , also met Singapore 's Prime Minister Lee Hsien Loong on Thursday .",Lee Hsien Loong,Singapore
lived-in,"He is survived by his wife, Hertha, and a son, Eric, who lives in Southern California.",Eric,Southern California
lived-in,"`` It 's rising in importance , '' said Jill Derby , chairwoman of the Democratic Party in Nevada , where Democratic presidential contenders gathered last night for their latest debate .",Jill Derby,Nevada
lived-in,"Right-wing firebrand Le Pen , however , celebrated the departure of his `` worst enemy '' and slammed Chirac as corrupt , in reference to scandals dating back to his time as mayor of Paris .",Chirac,Paris
lived-in,"Edwards , whose national finance chairman is Dallas lawyer Fred Baron , attended a breakfast fundraiser in Austin before the taping .",Fred Baron,Dallas
lived-in,"Defenseman Nolan Pratt , who grew up in Fort McMurray , about 250 miles to the north , said he had seven family and friends in the stands .",Nolan Pratt,Fort McMurray
lived-in,"Stunned residents at Amrozi's and Mukhlas's home village of Tenggulun, East Java, woke Saturday to find an ""H"" had been painted overnight between the maize fields, where a helicopter from Nusakambangan might land with the bodies.",Mukhlas,Tenggulun
lived-in,"The Michigan primary ""gave me the kind of boost I needed,"" said Romney, a former Massachusetts governor.",Romney,Massachusetts
lived-in,"Kiely was raised in Omagh, Northern Ireland, as the the youngest of six children of a British soldier.",Kiely,Omagh
lived-in,"U.S. Secretary of State Condoleezza Rice should hand timetables to Israel and the Palestinians for meeting their short-term peace obligations, such as an Israeli settlement freeze and a Palestinian arms roundup, to boost trust ahead of a U.S.-hosted Mideast conference, a senior Palestinian negotiator said Monday.",Condoleezza Rice,U.S.
lived-in,"Just when it seemed that the scandal involving Detroit 's embattled mayor , Kwame M. Kilpatrick , who is facing assault and perjury charges , could not grow any more bizarre , it did .",Kwame M. Kilpatrick,Detroit
lived-in,"IT almost seems scripted that Fuller, the youngest of five kids raised in Clarkston, Wash., would move to Los Angeles.",Fuller,Clarkston
lived-in,"A month before the first US presidential primary vote , a Washington Post-ABC News poll found that the Massachusetts Governor Romney , who would be the United States ' first Mormon president , `` has the edge on most issues and candidate qualities tested in the new poll , and his strength in New Hampshire contrasts with his far shakier position in Iowa . ''",Romney,Massachusetts
lived-in,"Not so long ago , in the scribe 's far-out home state of Louisiana , David Duke , a former Grand Wizard of the Knights of the Ku Klux Klan , ran for Congress in a special election .",David Duke,Louisiana
lived-in,"Democratic US Representative Ed Markey of Malden is backing a bill that would require major producers of Internet videos to add captions as well as ""video description"" soundtracks that describe the on-screen action for blind people.",Ed Markey,Malden
lived-in,"She had just opened the door of her townhouse in Buckhead , a section of Atlanta that is home to the Georgia governor 's mansion , as well as the estates of Coca-Cola executives , golfing legend Bobby Jones and a former U.S. attorney general .",Bobby Jones,Atlanta
lived-in,"Rounding out the new chancellor 's lineup was Claudia Schmied as minister of education , arts and culture ; Doris Bures , a fierce critic of Schuessel 's administration , as women 's affairs minister ; and Werner Faymann , who heads an agency overseeing Vienna 's main public buildings , as infrastructure minister .",Werner Faymann,Vienna
lived-in,Schwarzenegger is the governor of California .,Schwarzenegger,California
lived-in,"`` I 've been to the Hall of Fame many times , in grade school and high school , '' said Ewing , who grew up in Cambridge , Mass. , less than two hours from Springfield .",Ewing,Cambridge
lived-in,"Milan 's right-wing Mayor Letizia Moratti launched a crackdown on law and order in Chinatown two months ago , and came under criticism Friday for enforcing traffic and other rules `` in too drastic a way , '' in the words of a La Repubblica commentator .",Letizia Moratti,Milan
